,Time,Open,High,Low,Close,Volume
656,1627344000,36413.26,39550.0,37262.76,39470.48,24709.10440908
657,1627257600,35251.54,40593.93,35428.25,37262.77,40354.54555841
658,1627171200,33888.89,35451.04,34291.67,35428.26,9434.63002297
659,1627084800,33424.7,34525.0,33647.27,34283.01,9864.75243703
660,1626998400,32000.0,33647.27,32287.75,33647.26,9004.84262627
661,1626912000,31729.68,32611.84,32152.68,32287.74,7704.6404628
662,1626825600,29501.02,32825.0,29796.15,32135.19,15598.47830878
663,1626739200,29301.56,31052.65,30842.04,29796.16,18114.15286104
664,1626652800,30429.99,31887.82,31786.37,30842.03,11027.00528966
665,1626566400,31125.6,32450.0,31533.9,31788.25,5006.4831051
666,1626480000,31179.01,31949.99,31389.57,31533.91,5695.57411588
667,1626393600,31025.42,32259.16,31872.49,31388.06,10006.47793721
668,1626307200,31064.77,33187.6,32815.75,31868.68,11273.61174025
669,1626220800,31600.0,33125.55,32734.14,32816.39,10355.3186961
670,1626134400,32201.12,33337.61,33077.43,32734.14,9478.04218884
671,1626048000,32665.0,34670.0,34259.22,33091.1,10145.24046995
672,1625961600,33333.33,34607.37,33515.35,34259.23,7023.06500489
673,1625875200,33027.83,34267.14,33824.25,33515.35,4906.24582215
674,1625788800,32255.24,34100.0,32875.95,33824.26,8320.90649257
675,1625702400,32111.0,33934.62,33879.5,32875.95,14147.3525248
676,1625616000,33770.01,35077.46,34225.72,33878.56,9404.8979867
677,1625529600,33300.0,35100.0,33697.78,34225.73,10313.01368118
678,1625443200,33156.86,35290.82,35284.06,33697.78,9607.60619891
679,1625356800,34390.53,35951.0,34685.03,35284.05,6224.03057033
680,1625270400,33320.0,34953.07,33805.01,34682.16,6197.80112922
681,1625184000,32704.73,33972.06,33510.93,33805.02,11765.65389836
682,1625097600,32703.48,35066.54,35060.0,33516.11,13210.9509733
683,1625011200,34033.0,36094.42,35906.17,35060.0,16700.72309396
684,1624924800,34233.35,36675.0,34493.22,35904.28,17917.59826258
685,1624838400,33864.99,35301.43,34708.53,34493.22,14920.2647883
686,1624752000,32002.21,34749.0,32267.59,34709.23,14428.92978925
687,1624665600,30173.49,32711.68,31594.62,32275.19,18299.38702942
688,1624579200,31300.0,35500.0,34654.87,31594.63,26505.19266978
689,1624492800,32300.0,35295.67,33688.51,34654.58,16868.94084747
690,1624406400,31708.03,34881.02,32538.9,33688.35,23124.81248294
691,1624320000,28800.0,33352.0,31609.82,32538.37,48409.17333487
692,1624233600,31259.0,35741.54,35585.79,31609.82,41304.39903519
693,1624147200,33347.05,36139.73,35484.8,35585.78,19400.07454207
694,1624060800,34833.26,36457.18,35840.96,35484.79,16801.08670642
695,1623974400,35153.16,38216.22,38103.94,35841.81,23472.37724375
696,1623888000,37365.63,39554.98,38351.0,38095.17,15970.35031651
697,1623801600,38105.0,40499.0,40158.06,38351.0,17238.57541183
698,1623715200,39510.98,41322.55,40537.93,40162.37,17020.70299457
699,1623628800,38744.83,41076.03,39015.24,40539.47,21916.84415956
700,1623542400,34780.57,39396.0,35557.32,39015.24,15748.96203951
701,1623456000,34635.47,37448.0,37340.08,35557.33,14516.54556279
702,1623369600,35944.0,37695.0,36694.91,37338.44,14142.19349961
703,1623283200,35800.0,38425.67,37404.75,36694.05,19853.81418911
704,1623196800,32408.53,37573.99,33402.13,37403.86,26040.89793254
705,1623110400,31004.95,34069.0,33567.26,33402.13,34937.55754915
706,1623024000,33333.0,36812.39,35800.48,33575.91,18997.71626987
707,1622937600,35258.0,36477.86,35539.97,35800.48,8184.50324318
708,1622851200,34832.17,37921.35,36856.53,35539.49,13654.69033381
709,1622764800,35593.22,39291.24,39248.54,36856.52,17917.63251152
710,1622678400,37184.88,39489.82,37581.83,39248.55,14325.7560692
711,1622592000,35920.0,38237.37,36684.99,37577.91,13952.35891376
712,1622505600,35669.14,37918.97,37276.23,36685.0,15713.10281689
713,1622419200,34183.0,37534.09,35669.44,37279.31,19527.11600162
714,1622332800,33333.0,36500.0,34627.81,35669.44,16038.94658082
715,1622246400,33650.86,37325.0,35680.48,34627.82,27999.15073256
716,1622160000,34688.0,38900.0,38556.88,35680.47,36231.72333985
717,1622073600,37191.99,40440.95,39293.23,38556.88,19390.89447264
718,1621987200,37837.36,40900.0,38361.81,39293.23,25107.68631485
719,1621900800,36481.26,39878.51,38874.53,38361.81,26107.55687287
720,1621814400,34407.17,39966.87,34758.88,38878.56,44419.45827713
721,1621728000,31111.0,38319.36,37476.84,34758.67,53433.30296532
722,1621641600,35257.52,38889.76,37333.09,37476.83,29239.02738254
723,1621555200,33501.54,42275.99,40623.24,37340.77,55961.90006046
724,1621468800,35000.0,42605.0,36735.44,40623.33,51445.79735691
725,1621382400,30000.0,43591.7,42865.05,36731.75,109537.24233282
726,1621296000,42300.0,45851.0,43571.89,42857.15,28210.30024018
727,1621209600,42101.0,46646.15,46450.78,43580.5,43660.22208427
728,1621123200,43825.0,49808.28,46771.01,46450.79,30655.33064729
729,1621036800,46573.0,50730.58,49893.48,46775.51,21936.11454712
730,1620950400,48895.0,51569.56,49682.28,49893.48,21987.79362448
731,1620864000,46000.0,52500.0,49498.76,49690.11,42250.08740789
732,1620777600,48500.0,58041.0,56753.19,49498.77,29660.84273553
733,1620691200,54511.48,56962.07,55866.38,56753.19,15446.63591676
734,1620604800,53600.0,59592.2,58313.84,55866.41,24647.23540718
735,1620518400,56265.3,59300.52,58958.06,58312.57,17169.72318523
736,1620432000,56980.01,59559.84,57380.39,58958.05,15374.94442964
737,1620345600,55300.0,58735.95,56444.82,57380.39,18323.8958022
738,1620259200,55288.0,58400.0,57515.69,56440.66,18244.13605211
739,1620172800,52913.02,57980.86,53241.91,57515.69,22918.90458572
740,1620086400,53057.7,57247.24,57212.73,53241.92,23492.0586849
741,1620000000,56500.0,58986.0,56625.21,57212.73,15165.00648795
742,1619913600,56072.0,57972.26,57859.28,56625.2,7647.62578087
743,1619827200,57050.94,58550.0,57798.77,57859.28,10787.04933216
744,1619740800,53068.43,58075.01,53580.0,57798.77,16536.33288912
745,1619654400,52369.61,55226.86,54889.81,53580.0,14592.31688772
746,1619568000,53887.0,56476.17,55069.61,54894.03,16484.33677655
747,1619481600,53321.0,55509.39,54047.8,55069.62,13957.08649512
748,1619395200,48817.62,54400.0,49121.0,54053.6,18005.22399425
749,1619308800,47044.01,50591.38,50101.42,49121.0,14633.51206544
750,1619222400,48726.87,51260.61,51187.75,50089.15,11839.14355893
751,1619136000,47464.65,52130.58,51695.98,51187.27,38794.85818376
752,1619049600,50400.0,55469.98,53795.62,51701.59,30427.89153907
753,1618963200,53620.91,56810.56,56477.67,53800.86,15584.08398293
754,1618876800,53430.01,57111.0,55696.83,56499.29,18608.27983583
755,1618790400,54187.85,57600.0,56273.65,55696.83,16838.39171629
756,1618704000,51300.0,60437.97,60067.2,56274.41,36891.70959047
757,1618617600,59700.0,62572.48,61427.27,60058.86,10847.76785762
758,1618531200,60048.43,63604.34,63229.04,61427.27,19867.41322269
759,1618444800,62036.73,63831.82,62971.8,63229.04,11209.4505281
760,1618358400,61277.91,64899.0,63588.22,62971.8,22570.84113444
761,1618272000,59799.01,63774.39,59836.88,63588.22,17897.76603088
762,1618185600,59369.0,61199.0,59983.66,59839.82,11467.72752999
763,1618099200,59177.06,60658.89,59778.59,59985.26,7278.96516665
764,1618012800,57875.41,61218.97,58092.68,59778.6,12817.81106734
765,1617926400,57670.51,58869.69,58083.1,58092.68,8094.74629652
766,1617840000,55700.0,58152.0,55962.67,58083.1,8073.59731731
767,1617753600,55400.0,58630.0,58021.67,55955.75,17787.29445084
768,1617667200,57333.33,59475.0,59134.07,58019.98,10354.33014603
769,1617580800,56817.64,59251.76,58216.73,59123.02,9204.86323941
770,1617494400,56478.53,58500.0,57094.34,58215.94,6301.43187883
771,1617408000,56943.0,59752.0,58981.04,57094.34,8405.26400491
772,1617321600,58441.88,60055.02,58726.47,58981.04,10966.93017846
773,1617235200,57930.0,59474.94,58800.01,58726.48,11096.33004907
774,1617148800,56873.8,59800.0,58786.46,58800.0,17376.62672814
775,1617062400,57000.0,59397.48,57613.76,58786.46,15105.07669026
776,1616976000,54900.0,58400.0,55781.22,57613.48,17552.36885101
777,1616889600,54701.0,56587.08,55856.54,55778.82,9235.80302347
778,1616803200,53966.0,56640.0,55080.9,55856.53,11333.33349523
779,1616716800,51250.0,55125.13,51320.76,55072.44,17843.00738205
780,1616630400,50305.0,53238.0,52259.69,51325.01,29642.04415588
781,1616544000,51673.82,57209.97,54333.27,52276.16,23775.21362623
782,1616457600,53000.0,55858.0,54111.49,54345.54,19221.75674
783,1616371200,53739.5,58421.68,57377.29,54110.07,19512.15647151
784,1616284800,55543.89,58651.22,58126.34,57363.32,11841.63877891
785,1616198400,57827.97,59928.0,58026.91,58116.7,9725.28123717
786,1616112000,56260.0,59461.99,57644.95,58039.66,16429.629743
787,1616025600,56996.15,60100.0,58925.54,57644.95,21459.4962399
788,1615939200,54138.01,58996.38,56924.26,58925.54,22687.57433043
789,1615852800,53221.0,56970.0,55629.08,56927.11,24432.37878722
790,1615766400,54568.0,60601.07,58972.71,55636.15,31651.39184131
791,1615680000,58950.0,61680.0,61181.38,58972.7,13581.96759058
792,1615593600,56083.74,61788.45,57220.84,61178.5,22301.28588901
793,1615507200,55050.0,58065.92,57820.15,57225.91,21760.53824103
794,1615420800,54283.0,58113.0,55888.7,57815.47,24369.21216789
795,1615334400,53025.0,57402.14,54921.61,55890.69,28326.07770941
796,1615248000,51845.01,54936.0,52413.17,54916.38,21177.14953983
797,1615161600,49328.62,52425.0,50976.22,52415.23,18856.28684439
798,1615075200,48909.83,51459.0,48909.84,50978.61,13965.15473114
799,1614988800,47077.0,49210.0,48766.01,48909.84,11877.83755909
800,1614902400,46219.32,49473.99,48370.97,48769.47,25468.18029576
801,1614816000,47502.0,51798.33,50370.33,48368.52,23386.97957577
802,1614729600,48161.75,52666.0,48502.18,50360.0,21301.47723933
803,1614643200,47075.11,50250.0,49635.3,48511.6,17063.56302004
804,1614556800,45042.13,49829.0,45231.74,49639.4,25068.25043716
805,1614470400,43016.0,46656.0,46169.92,45231.75,22745.60600179
806,1614384000,45055.0,48356.86,46319.79,46180.75,16290.28071728
807,1614297600,44150.0,48464.64,47063.9,46326.2,36048.6181927
808,1614211200,46700.0,52107.83,49737.81,47058.48,28011.20414657
809,1614124800,47002.0,51415.41,48899.99,49737.82,30732.14949499
810,1614038400,44888.08,54206.22,54125.67,48899.99,72300.585728
811,1613952000,46616.0,57577.69,57489.16,54142.13,49449.16575779
812,1613865600,55531.23,58367.0,55921.44,57489.16,13530.43444443
813,1613779200,54000.1,57563.57,55983.57,55923.52,22137.82194494
814,1613692800,50725.0,56370.05,51596.0,55983.56,27961.48197104
815,1613606400,50875.0,52549.99,52170.01,51601.73,15689.40275173
816,1613520000,48942.87,52640.35,49141.43,52170.01,25675.171441
817,1613433600,47051.22,50645.0,47935.66,49158.71,23053.20561135
818,1613347200,45768.46,49093.44,48667.23,47936.37,19432.15278111
819,1613260800,47100.13,49700.0,47240.75,48680.69,15146.55244091
820,1613174400,46300.0,48199.0,47408.34,47232.45,12020.8773325
821,1613088000,46300.0,48912.0,47993.6,47408.34,23503.15583529
822,1613001600,44011.0,48690.0,44850.0,47997.91,26222.60477552
823,1612915200,43706.86,47349.99,46514.73,44850.0,25818.01157857
824,1612828800,45020.0,48200.0,46453.66,46514.73,36418.79365116
825,1612742400,38057.01,46750.0,38871.43,46448.1,47934.0103883
826,1612656000,37371.35,39737.83,39266.1,38871.42,20297.87256102
827,1612569600,38250.0,41000.0,38327.09,39265.43,27102.80602941
828,1612483200,36605.87,38349.0,36976.59,38311.49,17842.70173175
829,1612396800,36156.45,38769.0,37688.42,36975.0,31699.36292316
830,1612310400,35393.8,37723.72,35513.0,37678.37,23781.96945181
831,1612224000,33450.0,36000.0,33534.39,35512.67,19995.83908338
832,1612137600,32333.0,34728.57,33137.75,33533.19,21975.41378272
833,1612051200,32200.0,34387.75,34315.63,33137.74,16436.39757593
834,1611964800,32852.86,34900.0,34262.11,34315.63,21362.15173754
835,1611878400,31990.0,38570.13,33487.92,34262.11,72641.07974951
836,1611792000,29902.14,34000.0,30414.11,33488.99,36007.06269488
837,1611705600,29156.0,32584.62,32510.82,30407.13,46207.08537355
838,1611619200,30830.0,32960.37,32260.52,32510.82,23535.83891688
839,1611532800,31920.8,34888.0,32293.18,32261.87,23045.66293389
840,1611446400,30931.21,33086.53,32110.0,32288.56,13618.80097809
841,1611360000,31432.19,33488.79,32982.66,32112.01,16139.81478284
842,1611273600,28732.0,33867.0,30855.9,32984.93,48155.72161708
843,1611187200,30011.0,35628.24,35498.85,30855.95,50473.11375071
844,1611100800,33387.01,36415.34,35921.91,35503.09,25445.70800774
845,1611014400,35895.11,37857.0,36624.23,35917.28,18904.77910604
846,1610928000,34736.46,37402.0,35820.01,36624.23,16609.64108414
847,1610841600,33850.03,36860.0,36004.8,35820.0,19182.04934663
848,1610755200,35372.59,37948.0,36754.6,36006.94,20861.42545209
849,1610668800,34298.93,39697.0,39123.05,36754.67,36421.05918785
850,1610582400,36751.11,40127.66,37393.67,39125.14,31868.76049365
851,1610496000,32309.04,37888.0,34035.53,37393.66,39608.73718747
852,1610409600,32500.0,36604.51,35456.89,34038.98,48227.62752035
853,1610323200,30100.0,38273.88,38168.89,35452.59,102503.15672849
854,1610236800,34444.0,41452.12,40257.43,38171.57,43736.57031589
855,1610150400,38800.0,41406.94,40642.15,40257.43,27152.97102881
856,1610064000,36565.08,41986.37,39510.55,40665.15,48522.48490272
857,1609977600,36200.0,40425.0,36859.26,39505.56,50346.30569052
858,1609891200,33352.54,37000.0,34043.91,36859.26,45744.10320015
859,1609804800,29891.13,34499.67,32020.22,34030.64,42282.56920027
860,1609718400,27678.0,33666.99,33082.84,32019.99,46045.38968508
861,1609632000,32008.62,34810.0,32222.88,33080.66,36951.71650628
862,1609545600,29039.0,33300.0,29413.29,32225.91,46675.24652146
863,1609459200,28700.0,29688.88,28990.08,29412.84,22211.25251806
864,1609372800,28000.0,29321.9,28897.42,28990.08,28813.88691084
865,1609286400,27311.73,29018.26,27366.35,28897.42,28181.49681491
866,1609200000,25833.73,27396.77,27039.39,27366.35,20668.10433798
867,1609113600,26086.19,27477.0,26255.16,27040.36,21265.70934972
868,1609027200,25772.55,28387.0,26482.64,26258.65,33627.00745897
869,1608940800,24490.01,26822.0,24704.71,26475.35,24782.44015598
870,1608854400,23416.0,24770.95,23718.61,24704.71,15792.47583445
871,1608768000,22712.89,23785.0,23226.18,23717.96,16440.75295146
872,1608681600,22600.0,24090.0,23824.13,23228.35,23412.12172023
873,1608595200,22380.05,23839.78,22729.4,23823.27,18597.6512303
874,1608508800,21913.84,24118.75,23476.51,22729.4,25728.63855953
875,1608422400,23100.0,24300.0,23850.0,23476.51,14963.41787144
876,1608336000,22770.0,24200.0,23138.89,23849.99,20577.66441198
877,1608249600,22329.0,23280.0,22826.37,23137.76,24829.23581848
878,1608163200,21252.01,23776.94,21360.5,22826.48,53602.34952384
879,1608076800,19300.0,21569.94,19443.19,21359.65,33350.23500216
880,1607990400,19051.27,19565.0,19272.37,19444.6,15345.21212651
881,1607904000,18967.68,19349.98,19166.65,19272.37,9102.36972564
882,1607817600,18730.0,19421.03,18821.28,19166.65,10624.20069187
883,1607731200,18023.57,18955.34,18044.19,18821.28,8616.1725039
884,1607644800,17580.0,18293.08,18257.18,18042.15,16953.63356031
885,1607558400,17905.0,18556.42,18546.55,18253.44,14899.20296937
886,1607472000,17639.0,18647.33,18316.22,18546.55,20667.36635634
887,1607385600,18200.0,19299.51,19177.08,18316.22,15161.86263318
888,1607299200,18901.0,19432.57,19375.6,19177.71,8977.45166263
889,1607212800,18878.0,19430.25,19158.96,19375.6,6665.28189472
890,1607126400,18501.0,19189.98,18658.09,19158.96,7082.22230272
891,1607040000,18576.05,19546.46,19446.43,18658.1,16382.87739223
892,1606953600,18885.0,19625.64,19222.45,19448.64,14648.29683367
893,1606867200,18335.0,19340.0,18778.18,19225.63,16227.13637423
894,1606780800,18109.0,19915.14,19713.94,18782.97,30442.86543674
895,1606694400,18201.47,19873.23,18202.02,19713.94,27293.4791942
896,1606608000,17535.26,18359.0,17736.1,18202.04,8932.25029132
897,1606521600,16880.0,17933.25,17155.43,17739.85,13157.9519653
898,1606435200,16400.0,17475.0,17169.99,17153.95,23333.98429789
899,1606348800,16200.0,18915.48,18717.24,17170.0,48644.17078197
900,1606262400,18502.0,19500.0,19172.9,18721.93,20485.39373121
901,1606176000,18052.02,19469.0,18384.82,19172.84,26623.09452709
902,1606089600,18001.0,18777.77,18437.18,18384.82,17655.66362172
903,1606003200,17610.77,18773.56,18721.21,18437.66,15423.83816127
904,1605916800,18350.0,18980.0,18677.84,18721.21,13604.27139959
905,1605830400,17764.76,18830.3,17821.92,18675.25,17901.931678
906,1605744000,17356.0,18193.29,17790.18,17821.58,17141.49267548
907,1605657600,17205.02,18488.0,17679.86,17782.91,32425.98660226
908,1605571200,16575.42,17880.0,16726.49,17679.36,25230.22403641
909,1605484800,15879.0,16892.0,15970.0,16726.64,13948.30524238
910,1605398400,15796.09,16175.6,16082.01,15966.89,6250.07966791
911,1605312000,15708.24,16339.6,16339.56,16082.01,9205.916488
912,1605225600,15975.0,16491.92,16310.81,16339.56,14593.51518544
913,1605139200,15446.82,16370.89,15705.79,16310.81,22153.73849401
914,1605052800,15293.04,16000.0,15315.46,15705.79,15257.35722584
915,1604966400,15090.08,15481.06,15342.1,15315.03,13489.67510052
916,1604880000,14817.14,15856.9,15482.89,15342.25,21951.27612698
917,1604793600,14721.9,15666.0,14834.09,15482.9,11856.3281802
918,1604707200,14310.0,15779.24,15599.95,14834.09,23552.06912628
919,1604620800,15190.36,15977.67,15608.06,15599.95,25150.39252742
920,1604534400,14115.0,15775.0,14165.86,15608.21,31865.97472203
921,1604448000,13530.01,14273.6,14034.35,14161.48,16894.77786852
922,1604361600,13290.0,14081.45,13563.22,14035.8,13965.78812958
923,1604275200,13215.0,13840.0,13771.7,13563.22,12191.83070954
924,1604188800,13630.05,13906.74,13803.69,13771.59,6252.00619492
925,1604102400,13424.73,14098.92,13571.51,13804.81,12166.30429818
926,1604016000,13131.31,13687.82,13460.0,13571.51,15664.29047538
927,1603929600,12976.29,13650.0,13281.06,13460.0,15796.07667651
928,1603843200,12891.57,13863.87,13740.85,13281.05,21073.3766776
929,1603756800,13061.28,13793.72,13068.79,13698.18,17267.43967837
930,1603670400,12785.0,13250.0,13045.02,13068.79,12275.35826032
931,1603584000,12890.76,13361.0,13126.34,13045.0,9276.17719938
932,1603497600,12884.31,13175.0,12938.0,13126.24,7915.34663475
933,1603411200,12722.72,13037.0,12988.2,12937.09,10450.87207186
934,1603324800,12698.02,13200.0,12808.01,12987.02,20337.78966446
935,1603238400,11900.01,13250.04,11923.07,12808.0,32404.63293167
936,1603152000,11685.0,12050.0,11760.45,11923.83,13840.02481291
937,1603065600,11416.04,11833.0,11514.2,11760.45,10313.23447344
938,1602979200,11350.37,11523.0,11367.9,11514.2,4352.09499051
939,1602892800,11264.75,11421.0,11328.27,11367.89,3586.1455215
940,1602806400,11201.0,11550.01,11509.31,11328.95,9505.26615373
941,1602720000,11263.15,11641.38,11427.7,11509.34,8538.52039637
942,1602633600,11290.83,11556.37,11428.22,11427.7,7078.70152873
943,1602547200,11312.59,11561.45,11535.46,11428.22,8639.21277154
944,1602460800,11187.6,11736.02,11374.01,11535.46,11056.91558046
945,1602374400,11276.28,11444.25,11299.52,11374.01,5163.46475688
946,1602288000,11055.75,11498.98,11057.07,11299.5,9312.75916488
947,1602201600,10834.49,11111.11,10932.44,11057.07,10098.3991552
948,1602115200,10532.11,10963.16,10670.47,10933.09,11301.25106194
949,1602028800,10546.78,10683.75,10601.2,10670.47,6108.04255109
950,1601942400,10524.0,10800.0,10796.97,10602.66,7596.36372031
951,1601856000,10621.12,10800.0,10670.01,10795.0,6081.38701926
952,1601769600,10521.87,10697.0,10550.32,10671.11,3569.25620166
953,1601683200,10498.02,10606.36,10573.12,10551.65,3211.70459291
954,1601596800,10363.76,10668.56,10616.35,10573.12,10263.48290265
955,1601510400,10427.75,10931.98,10779.63,10617.63,12848.73637335
956,1601424000,10657.04,10847.0,10839.98,10779.63,6318.52943807
957,1601337600,10636.13,10860.79,10694.9,10840.73,8200.78265336
958,1601251200,10621.22,10956.11,10779.0,10695.55,8876.06156838
959,1601164800,10595.24,10806.32,10730.0,10778.2,3880.03686062
960,1601078400,10654.58,10828.0,10690.53,10730.0,3783.39739972
961,1600992000,10551.0,10765.07,10740.0,10690.53,9690.62760986
962,1600905600,10192.56,10795.87,10237.41,10740.01,9678.39349807
963,1600819200,10135.22,10541.25,10531.13,10235.1,8893.24233647
964,1600732800,10355.0,10576.82,10416.83,10531.13,7904.25642443
965,1600646400,10180.0,10994.0,10920.94,10416.82,15004.71121349
966,1600560000,10759.37,11081.37,11081.09,10920.89,6003.78509052
967,1600473600,10891.78,11179.9,10937.5,11080.0,5718.02211829
968,1600387200,10813.0,11039.88,10943.99,10937.52,8660.059472
969,1600300800,10735.55,11044.0,10957.06,10943.61,8885.4490645
970,1600214400,10662.02,11099.95,10783.36,10959.61,11003.70130082
971,1600128000,10613.18,10950.0,10678.41,10783.75,12634.3292873
972,1600041600,10253.0,10760.62,10336.76,10679.95,13532.95018331
973,1599955200,10211.0,10582.36,10446.52,10336.76,10442.19360563
974,1599868800,10276.19,10483.23,10394.41,10446.52,6495.30033616
975,1599782400,10200.0,10411.44,10344.24,10394.41,7200.29156246
976,1599696000,10216.41,10489.0,10224.56,10343.23,11237.01908035
977,1599609600,9983.34,10349.99,10126.41,10224.56,9645.50409232
978,1599523200,9819.83,10440.91,10375.0,10125.69,15768.31017626
979,1599436800,9880.0,10410.9,10258.67,10375.0,11996.92866276
980,1599350400,10000.0,10358.88,10169.58,10257.86,9516.19303239
981,1599264000,9813.0,10564.8,10500.05,10168.36,22450.75807716
982,1599177600,9895.22,10638.34,10172.13,10500.05,23366.46467779
983,1599091200,10005.0,11474.99,11395.49,10172.52,30364.24398441
984,1599004800,11160.0,11950.0,11924.22,11395.48,19721.44316904
985,1598918400,11525.09,12086.0,11655.0,11924.22,16057.64432384
986,1598832000,11576.0,11784.66,11716.0,11655.0,9123.59353747
987,1598745600,11463.87,11720.0,11474.3,11716.01,5594.22582376
988,1598659200,11422.21,11580.0,11535.0,11474.31,5417.54146196
989,1598572800,11282.09,11550.51,11330.56,11535.0,10373.89590327
990,1598486400,11125.0,11597.92,11463.27,11330.06,13517.39421459
991,1598400000,11254.89,11539.99,11324.92,11463.27,9124.5541845
992,1598313600,11102.73,11769.76,11753.26,11324.92,14348.63533296
993,1598227200,11592.91,11823.62,11650.01,11753.85,7253.01922609
994,1598140800,11525.62,11715.0,11672.92,11650.01,5516.17048181
995,1598054400,11370.0,11693.16,11529.99,11672.93,7946.02465327
996,1597968000,11480.0,11884.99,11864.26,11529.22,14865.37875873
997,1597881600,11671.48,11892.16,11758.87,11864.26,8801.17750309
998,1597795200,11569.0,12024.83,11954.22,11758.87,16646.31489492
999,1597708800,11825.0,12400.0,12303.98,11950.0,18628.91287504
1000,1597622400,11775.0,12486.61,11918.84,12304.26,23814.66050181
1001,1597536000,11686.53,11940.0,11860.02,11918.84,8911.25397878
1002,1597449600,11688.0,11989.98,11777.5,11859.24,12567.03859346
1003,1597363200,11651.24,11865.97,11795.95,11779.0,13797.82000137
1004,1597276800,11274.14,11802.09,11566.44,11795.95,15369.40392513
1005,1597190400,11148.54,11625.0,11388.88,11566.45,12809.98917913
1006,1597104000,11120.0,11943.0,11899.87,11388.53,20706.60991744
1007,1597017600,11470.01,12086.22,11688.25,11899.73,22152.58893673
1008,1596931200,11532.04,11810.24,11773.24,11688.48,7595.96106535
1009,1596844800,11529.45,11818.18,11606.52,11774.98,7315.88456116
1010,1596758400,11350.0,11920.0,11773.89,11606.52,23761.51075422
1011,1596672000,11580.19,11916.68,11756.75,11773.89,18053.08146864
1012,1596585600,11073.7,11798.87,11197.05,11756.75,16637.78082145
1013,1596499200,11006.16,11417.11,11233.16,11197.04,12074.47851394
1014,1596412800,10911.74,11486.6,11067.46,11233.13,13783.34037417
1015,1596326400,10546.15,12134.29,11810.07,11068.54,28118.42911355
1016,1596240000,11237.82,11888.0,11351.61,11810.07,18293.12524307
1017,1596153600,10975.0,11460.0,11115.99,11351.62,15747.02174952
1018,1596067200,10811.0,11188.65,11108.16,11115.95,12408.70410754
1019,1595980800,10843.47,11350.0,10934.22,11110.12,18556.27794282
1020,1595894400,10575.0,11259.0,11048.05,10934.23,26011.37513947
1021,1595808000,9935.0,11420.0,9941.0,11048.91,41850.57309953
1022,1595721600,9661.35,10150.0,9711.79,9941.0,11615.0460936
1023,1595635200,9536.64,9747.76,9551.21,9711.33,6973.11089437
1024,1595548800,9475.7,9645.55,9613.24,9551.21,9798.89346586
1025,1595462400,9450.04,9686.0,9536.2,9613.24,12992.9719195
1026,1595376000,9277.0,9567.77,9394.14,9536.18,10362.35264843
1027,1595289600,9157.04,9438.0,9161.05,9394.14,9603.9151125
1028,1595203200,9131.0,9223.51,9214.01,9161.05,5815.33084221
1029,1595116800,9105.37,9245.03,9175.83,9212.87,3520.07247613
1030,1595030400,9122.65,9210.0,9154.29,9175.85,4121.62697417
1031,1594944000,9054.99,9182.99,9130.93,9154.29,6423.74716202
1032,1594857600,9005.0,9216.02,9190.8,9130.11,8765.69858912
1033,1594771200,9154.01,9273.98,9256.94,9190.16,7196.32866271
1034,1594684800,9100.0,9280.0,9236.91,9256.94,7497.56309216
1035,1594598400,9193.52,9339.61,9303.38,9236.92,8698.43618823
1036,1594512000,9159.33,9347.53,9235.0,9303.37,5419.21357745
1037,1594425600,9182.35,9303.04,9291.04,9235.0,3369.21728725
1038,1594339200,9118.0,9322.23,9236.95,9291.05,6892.47061091
1039,1594252800,9154.79,9446.62,9435.28,9236.95,8450.14110132
1040,1594166400,9232.2,9475.0,9253.94,9435.28,10135.31536748
1041,1594080000,9201.57,9379.34,9343.31,9253.94,6326.83865418
1042,1593993600,9061.59,9375.9,9074.37,9343.31,9959.28200198
1043,1593907200,8905.84,9145.0,9138.51,9074.39,4601.32645918
1044,1593820800,9039.84,9195.84,9059.73,9138.51,5300.78823324
1045,1593734400,9036.74,9126.12,9091.98,9063.87,7738.46972112
1046,1593648000,8938.0,9265.0,9239.41,9091.53,10774.18558946
1047,1593561600,9088.0,9297.2,9135.91,9239.97,7550.15999655
1048,1593475200,9059.6,9201.0,9188.79,9136.2,6820.86740899
1049,1593388800,9014.0,9236.75,9113.23,9184.45,8658.42672493
1050,1593302400,8931.77,9189.0,9002.38,9113.24,5537.7575057
1051,1593216000,8815.01,9188.14,9155.42,9002.46,8507.26840968
1052,1593129600,9027.62,9291.73,9242.98,9155.42,10702.37319002
1053,1593043200,8979.07,9335.0,9285.94,9243.51,13529.05626726
1054,1592956800,9195.0,9663.38,9623.56,9285.91,13410.75869027
1055,1592870400,9572.22,9724.53,9690.67,9623.56,7946.97355694
1056,1592784000,9267.58,9792.0,9286.14,9690.74,11775.73858785
1057,1592697600,9273.0,9419.35,9355.74,9286.14,3088.66849893
1058,1592611200,9161.0,9391.71,9300.42,9355.74,6900.60934146
1059,1592524800,9229.0,9430.0,9376.14,9301.91,7871.9637482
1060,1592438400,9267.18,9482.66,9457.51,9376.14,6300.5664912
1061,1592352000,9227.03,9558.48,9526.25,9457.51,8937.92623229
1062,1592265600,9381.0,9592.04,9432.57,9526.25,10345.29526997
1063,1592179200,8895.01,9499.0,9328.63,9432.53,18589.28586581
1064,1592092800,9240.0,9481.0,9475.0,9325.0,4829.79726322
